time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3000000000000025,-6.66784153215,-1.7263982841,20.4706369534,6.24616577948,0.362115591682,0.0,-6.3635239049,-1.20757905134,4.44975395769,-0.0703579768291,0.130463274437,0.0,437.14041285817007,437.77860546293994,438.79049072666135,436.050146040619
3.3600000000000025,-7.05671871727,-1.79951529623,20.7363207842,6.24238837562,0.370154839629,0.0,-6.59982311999,-1.22994531548,4.40552849571,-0.0512143205985,0.140233252362,0.0,445.53082596377885,446.34549456372616,444.9759361465815,446.5377003941702
3.4200000000000026,-7.45938571685,-1.8739683868,20.9977716451,6.23944454979,0.378674706045,0.0,-6.82327401593,-1.25202410558,4.30890224935,-0.0450778700223,0.145308214373,0.0,429.25782855343084,429.70790321486874,429.85774910211586,430.37599134612805
3.4800000000000026,-7.87537636096,-1.94975579269,21.2526501955,6.2366675264,0.387237938008,0.0,-7.04398877465,-1.27439670464,4.18654728105,-0.0488107461069,0.136972730763,0.0,422.3716969021539,421.6721491008491,422.41312723868515,422.08962247235354
3.5400000000000027,-8.30659539285,-2.02712842445,21.5044805582,6.23397521988,0.395310899834,0.0,-7.33070346228,-1.3048833315,4.20636077746,-0.0379745654466,0.129205594439,0.0,472.61330860221335,472.02963733865533,470.6074194438903,471.4445590826466
3.6000000000000028,-8.75389573155,-2.10621499807,21.7541901857,6.23150782847,0.402969974256,0.0,-7.58014741315,-1.33148119718,4.11651516109,-0.0483084408647,0.124349393877,0.0,438.921599652924,438.533382661824,437.9487761439283,437.08722534167094
3.660000000000003,-9.21540019024,-2.18681542553,21.9961733213,6.22929583256,0.410719281916,0.0,-7.80429023365,-1.35534790703,3.94925223903,-0.0204535277683,0.137349138949,0.0,411.972393761631,413.1371082552273,410.5200239519532,412.98405560260426
3.720000000000003,-9.69153539807,-2.26899257564,22.230296426,6.2275869462,0.418822790067,0.0,-8.06777548187,-1.38395554111,3.85395629248,-0.0537991653787,0.130036981553,0.0,438.46708935103567,437.8761243184796,441.3189825646613,438.5567859581481
3.780000000000003,-10.1836668592,-2.35290985309,22.4585342412,6.22380294898,0.426877822585,0.0,-8.33749756111,-1.41348679774,3.7530343813,-0.0975042796419,0.141562262577,0.0,438.17639000803484,439.1504952169849,441.6219775753984,437.99744157726
3.840000000000003,-10.6935202892,-2.43883120977,22.683481666,6.21813963167,0.435760206782,0.0,-8.65839609697,-1.45095570614,3.74349668036,-0.0887938974176,0.15857028871,0.0,472.5503347608715,473.87877890375563,471.5928406145681,472.2583094447928
3.900000000000003,-11.2207553427,-2.52678944487,22.9031626924,6.21232000455,0.445141449659,0.0,-8.91715439207,-1.4812871265,3.57840867324,-0.123293697505,0.151512609923,0.0,422.48456845005114,421.89995338096975,424.49784618627524,421.51669510157296
3.960000000000003,-11.7651521128,-2.61685148707,23.1157383572,6.20491146175,0.454209851161,0.0,-9.23028516604,-1.52124583993,3.50590899249,-0.12384188209,0.150385205601,0.0,456.77603490755104,456.7069225960125,458.2705497537961,458.2136435116237
4.020000000000002,-12.3272895253,-2.70920486429,23.3211570084,6.19726811524,0.463346728657,0.0,-9.50867282963,-1.55760629522,3.34039262207,-0.135634122131,0.155822502881,0.0,428.5724981177405,429.0572832112297,428.0680684948633,427.04746616587835
4.080000000000001,-12.9077109576,-2.80406157642,23.5191533828,6.18925239843,0.472948012183,0.0,-9.83960954212,-1.60475313664,3.25774879518,-0.12980501528,0.167309417032,0.0,460.2635025454378,461.195176441582,459.39543480327535,459.8417298427861
4.14,-13.5082111663,-2.90184495451,23.7119055483,6.18107368351,0.482754122348,0.0,-10.1779856638,-1.65512037314,3.16548516086,-0.154312181902,0.154284795246,0.0,461.2179230043564,460.21210419555763,462.27839876815386,460.3257038523235
4.199999999999998,-14.1304455288,-3.00298805089,23.9011051967,6.17159530726,0.491779553297,0.0,-10.5638842579,-1.71686345896,3.13872829886,-0.166527128502,0.141309728145,0.0,488.50894224295087,487.559168703773,487.0762992136866,486.14023466850347
4.259999999999997,-14.7729723973,-3.10731514137,24.0826508619,6.16122009809,0.500071202936,0.0,-10.8548480446,-1.76116311925,2.91180644465,-0.190453337093,0.131102563174,0.0,423.49024828369306,422.62974522014065,422.46611734722944,420.3660452592806
4.319999999999996,-15.4349623842,-3.21479529229,24.2535752483,6.14981317078,0.508568376017,0.0,-11.2123925201,-1.82208267582,2.7837677781,-0.189449165963,0.157031183901,0.0,459.9211844244216,461.9882549221526,461.1122990640596,461.157909884092
4.379999999999995,-16.1173161578,-3.32573401871,24.4141595607,6.13898884313,0.51779002944,0.0,-11.5338814567,-1.87632662831,2.56759484723,-0.166666664353,0.146019129402,0.0,434.5193495978286,433.617710749834,432.61966964892514,434.50154140103234
